tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety
1.0,8.0,71.0,508.0,3142.0,349.1111111111111,44.25352112676056,6.18503937007874,1.06496062992126,7.619718309859155,60.11111111111112,0.1267605633802817,0.9658797857567942,9.224094861660078,-0.36014225744467604,2.4082312114154747
2.0,16.0,134.0,1003.0,6556.0,385.6470588235294,48.92537313432836,6.536390827517447,0.3030907278165503,2.2686567164179103,17.88235294117647,0.126865671641791,0.2878146580530185,9.6103487064117,-0.3506894521948222,2.4017933760906334
3.0,10.0,152.0,1091.0,6906.0,627.8181818181819,45.43421052631579,6.329972502291476,0.1924839596700275,1.381578947368421,19.09090909090909,0.0723684210526315,0.0999826869806094,10.214380750176929,-0.3512556639648086,2.3915532989209964
4.0,9.0,53.0,473.0,3182.0,318.2,60.0377358490566,6.727272727272728,0.7758985200845666,6.9245283018867925,36.7,0.1886792452830188,1.3065147739409044,9.735481927710849,-0.3450903919219324,2.5918258199960706
5.0,7.0,39.0,375.0,2500.0,312.5,64.1025641025641,6.666666666666667,0.336,3.230769230769231,15.75,0.2051282051282051,0.6627218934911242,9.28881827209533,-0.34479866373823836,2.642725274725275
6.0,10.0,44.0,424.0,2838.0,258.0,64.5,6.693396226415095,0.9575471698113208,9.227272727272728,36.90909090909091,0.25,2.3068181818181817,10.786215993404776,-0.34646187474748724,2.5721698113207547
7.0,6.0,79.0,599.0,4016.0,573.7142857142857,50.83544303797469,6.704507512520868,0.9031719532554258,6.848101265822785,77.28571428571429,0.0886075949367088,0.6067937830475886,9.135950769230767,-0.3433230379171241,2.6808065012244975
8.0,18.0,108.0,881.0,5780.0,304.2105263157895,53.51851851851852,6.56072644721907,1.778660612939841,14.50925925925926,82.47368421052632,0.1759259259259259,2.5525548696844997,10.307147595356549,-0.3507330317010351,2.407908381328737
9.0,7.0,50.0,367.0,2400.0,300.0,48.0,6.539509536784741,1.1825613079019073,8.68,54.25,0.16,1.3888,9.310891089108909,-0.3538119206882033,2.5899883223043987
10.0,4.0,42.0,376.0,2570.0,514.0,61.19047619047619,6.835106382978723,0.7978723404255319,7.142857142857143,60.0,0.119047619047619,0.8503401360544217,8.939279778393349,-0.33820564368344624,2.924877575143532
11.0,8.0,52.0,489.0,3168.0,352.0,60.92307692307692,6.478527607361963,2.2699386503067487,21.346153846153847,123.33333333333331,0.173076923076923,3.694526627218935,9.78589147286822,-0.3475516158126341,2.5225866498872636
12.0,6.0,54.0,424.0,2850.0,407.1428571428572,52.77777777777778,6.721698113207547,1.0872641509433962,8.537037037037036,65.85714285714286,0.1296296296296296,1.1066529492455417,9.286143344709895,-0.3454734517372556,2.699656417423713
13.0,17.0,172.0,1266.0,7684.0,426.8888888888889,44.674418604651166,6.069510268562401,0.6879936808846762,5.063953488372093,48.388888888888886,0.1046511627906976,0.5299486208761492,6.990733019502354,-0.3599259978991481,2.2223508088712545
14.0,20.0,146.0,1027.0,7284.0,346.85714285714283,49.89041095890411,7.092502434274587,0.1645569620253164,1.1575342465753424,8.047619047619047,0.1438356164383561,0.1664946519046725,10.519222780569514,-0.34320361292033724,2.5777082694197317
15.0,13.0,107.0,839.0,5446.0,389.0,50.89719626168224,6.491060786650775,0.3182359952324195,2.4953271028037385,19.071428571428573,0.1308411214953271,0.3264913966285265,9.647602131438717,-0.35037949146133934,2.416249017821874
16.0,3.0,6.0,96.0,542.0,135.5,90.33333333333331,5.645833333333333,3.489583333333333,55.833333333333336,83.75,0.6666666666666666,37.22222222222222,8.31309734513274,-0.36748069473695893,2.752314814814815
17.0,10.0,96.0,626.0,4484.0,407.6363636363636,46.708333333333336,7.1629392971246,1.1996805111821087,7.822916666666667,68.27272727272727,0.1145833333333333,0.8963758680555556,9.02221035771489,-0.3421893182005437,2.7157237309194175
18.0,3.0,11.0,116.0,704.0,176.0,64.0,6.068965517241379,13.172413793103448,138.9090909090909,382.0,0.3636363636363636,50.51239669421488,7.263388704318935,-0.3619663674365798,2.850139324277255
19.0,11.0,97.0,777.0,5388.0,449.0,55.54639175257732,6.934362934362935,1.3230373230373231,10.597938144329897,85.66666666666667,0.1237113402061855,1.3110851312573069,11.512770658418033,-0.3402302657083598,2.604436676601625
20.0,19.0,81.0,709.0,4648.0,232.4,57.38271604938272,6.555712270803949,0.3554301833568406,3.111111111111111,12.6,0.2469135802469135,0.7681755829903978,10.543051546391755,-0.35239342915351024,2.4206362516889652
21.0,11.0,193.0,1255.0,8704.0,725.3333333333334,45.09844559585492,6.935458167330677,0.1800796812749004,1.1709844559585492,18.83333333333333,0.0621761658031088,0.0728073236865419,9.44809660724554,-0.34083552681073925,2.5939717969072054
22.0,18.0,129.0,894.0,6048.0,318.3157894736842,46.88372093023256,6.76510067114094,0.8031319910514542,5.565891472868217,37.78947368421053,0.1472868217054263,0.8197824649960941,9.417882938978831,-0.3502707195946318,2.4775072403447616
23.0,7.0,80.0,531.0,3762.0,470.25,47.025,7.084745762711864,0.519774011299435,3.45,34.5,0.1,0.345,9.631206784083492,-0.3416499781388957,2.7825038113173703
24.0,12.0,201.0,1368.0,8784.0,675.6923076923077,43.70149253731344,6.421052631578948,0.2587719298245614,1.7611940298507462,27.23076923076923,0.0646766169154228,0.1139080715823865,8.241919720767886,-0.35007771302151364,2.389248930784673
