tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
2,13,"Di buon mattino, prima che i bambini fossero svegli, ella si alzò, andò ai loro lettini, e quando li vide riposare così dolcemente, si rallegrò e mormorò fra sì: ""Saranno un buon bocconcino per me!""",44,14,694,0.125,86.75
2,13,Poi afferrò Hänsel e lo rinchiuse in una stia.,10,2,45,0.125,5.625
2,13,"Quando questi si svegliò, si trovò circondato da una grata, come un pollo da ingrassare, e poteva fare solo pochi passi.",25,7,156,0.125,19.5
2,13,"Poi la vecchia svegliò Gretel con uno scossone e le gridò: ""Alzati, poltrona, prendi dell'acqua e vai in cucina a preparare qualcosa di buono; tuo fratello è là nella stia e voglio ingrassarlo per poi mangiarmelo; tu devi dargli da mangiare.""",49,10,636,0.125,79.5
2,13,"Gretel si spaventò e pianse, ma dovette fare quello che voleva la strega.",15,5,105,0.125,13.125
2,14,"Ora ad Hänsel venivano cucinati ogni giorno i cibi più squisiti, poiché‚ doveva ingrassare; Gretel invece non riceveva altro che gusci di gambero.",26,4,189,0.09090909090909091,17.181818181818183
2,14,"Ogni giorno la vecchia veniva e diceva: ""Hänsel, sporgi le dita, che senta se presto sarai grasso.""",23,7,253,0.09090909090909091,23.0
2,14,Ma Hänsel le sporgeva sempre un ossicino ed ella si meravigliava che non volesse proprio ingrassare.,17,3,108,0.09090909090909091,9.818181818181818
2,14,"Dopo quattro settimane, una sera disse a Gretel: ""Vai a prendere dell'acqua, svelta; grasso o magro che sia, domani ammazzerò il tuo fratellino e lo cucinerò; nel frattempo mi metterò a impastare il pane da cuocere nel forno.""",47,12,841,0.09090909090909091,76.45454545454545
2,14,"Con il cuore grosso, Gretel portò l'acqua nella quale doveva essere cucinato Hänsel.",15,3,105,0.09090909090909091,9.545454545454545
