tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety
1.0,12.0,225.0,1706.0,9554.0,734.9230769230769,42.46222222222222,5.600234466588511,1.1711606096131302,8.88,153.69230769230768,0.0577777777777777,0.5130666666666667,5.144879189399841,-0.36574022963901537,2.085528635317616
2.0,7.0,35.0,384.0,2258.0,282.25,64.51428571428572,5.880208333333333,0.9869791666666666,10.82857142857143,47.375,0.2285714285714285,2.4751020408163265,6.4575336787564765,-0.35949103209996697,2.3466517857142857
3.0,5.0,55.0,598.0,3330.0,555.0,60.54545454545455,5.568561872909699,0.3026755852842809,3.290909090909091,30.166666666666668,0.109090909090909,0.3590082644628099,6.308373702422145,-0.36046170056665466,2.2944461335765682
4.0,9.0,126.0,1276.0,7504.0,750.4,59.55555555555556,5.8808777429467085,0.3346394984326019,3.388888888888889,42.7,0.0793650793650793,0.2689594356261022,6.809243483788933,-0.35161267611632147,2.2374732547146343
5.0,2.0,30.0,330.0,1892.0,630.6666666666666,63.06666666666667,5.733333333333333,2.5303030303030303,27.83333333333333,278.3333333333333,0.1,2.783333333333333,5.78358353510896,-0.35487302577071994,2.930303030303031
6.0,5.0,53.0,446.0,2636.0,439.3333333333333,49.735849056603776,5.910313901345291,4.302690582959642,36.20754716981132,319.8333333333333,0.1132075471698113,4.098967604129584,6.252451071761417,-0.3600306002164942,2.4414727698338834
7.0,4.0,81.0,428.0,2490.0,498.0,30.74074074074074,5.817757009345795,2.1401869158878504,11.308641975308642,183.2,0.0617283950617283,0.6980643194634965,4.438766169154228,-0.3738293078311305,2.5077256643975234
8.0,21.0,87.0,792.0,4874.0,221.54545454545453,56.02298850574713,6.154040404040404,0.7095959595959596,6.459770114942529,25.545454545454547,0.2528735632183908,1.6335050865371914,5.392835820895517,-0.36030403452634063,2.2699373317189413
9.0,12.0,80.0,826.0,4706.0,362.0,58.825,5.697336561743342,0.397094430992736,4.1,25.23076923076923,0.1625,0.66625,7.080501756146511,-0.3624943763605031,2.1438223029324726
10.0,6.0,82.0,706.0,4318.0,616.8571428571429,52.65853658536585,6.11614730878187,0.3087818696883853,2.658536585365854,31.142857142857142,0.0853658536585365,0.226948245092207,5.687043879907616,-0.35160496682050857,2.4456727853397515
11.0,29.0,95.0,940.0,5738.0,191.26666666666668,60.4,6.104255319148936,2.974468085106383,29.431578947368426,93.2,0.3157894736842105,9.294182825484764,5.527472164948456,-0.36143708322718376,2.2438667284498846
12.0,21.0,149.0,1314.0,7860.0,357.27272727272725,52.75167785234899,5.981735159817352,0.4710806697108067,4.154362416107382,28.13636363636364,0.1476510067114094,0.6133957929822981,5.796927692769273,-0.35937156045154545,2.175874971360859
13.0,8.0,77.0,698.0,4452.0,494.6666666666667,57.81818181818182,6.378223495702006,0.3839541547277937,3.4805194805194803,29.77777777777778,0.1168831168831168,0.4068139652555236,6.424379562043793,-0.3469256580580054,2.467566578598097
14.0,2.0,33.0,202.0,1108.0,369.3333333333333,33.57575757575758,5.485148514851486,0.3564356435643564,2.1818181818181817,24.0,0.0909090909090909,0.1983471074380165,6.0775475687103615,-0.3813198080138595,2.827332733273328
,,,,,,,,,,,,,,,
