tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety
1.0,9.0,129.0,1003.0,6886.0,688.6,53.37984496124031,6.865403788634097,0.4336989032901296,3.372093023255814,43.5,0.0775193798449612,0.2614025599423111,9.723504062168844,-0.33819900145888265,2.6114533230626806
2.0,7.0,37.0,273.0,1988.0,248.5,53.729729729729726,7.282051282051282,1.5238095238095235,11.243243243243244,52.0,0.2162162162162162,2.430971512052593,10.136352509179924,-0.3427629613910726,2.8913638913638913
3.0,5.0,68.0,473.0,3450.0,575.0,50.73529411764706,7.293868921775899,0.5095137420718816,3.544117647058824,40.16666666666666,0.088235294117647,0.3127162629757785,10.461449664429528,-0.3351889798030793,2.994880404593127
4.0,2.0,24.0,157.0,1136.0,378.6666666666667,47.333333333333336,7.235668789808917,1.4394904458598723,9.416666666666666,75.33333333333333,0.125,1.1770833333333333,10.79006211180124,-0.3416681667374368,3.710456475583864
5.0,8.0,67.0,606.0,4172.0,463.55555555555554,62.26865671641791,6.884488448844884,0.5198019801980198,4.701492537313433,35.0,0.1343283582089552,0.6315437736689686,9.99111614730878,-0.3381055385395602,2.6633129730883534
6.0,19.0,85.0,655.0,4494.0,224.7,52.87058823529412,6.861068702290076,1.0885496183206107,8.388235294117647,35.65,0.2352941176470588,1.9737024221453288,9.377643894566967,-0.3500741577265842,2.5290808971238152
7.0,4.0,74.0,332.0,2246.0,449.2,30.35135135135135,6.765060240963855,2.036144578313253,9.135135135135137,135.2,0.0675675675675675,0.6172388604821037,8.720865603644647,-0.35881414595309186,2.9155948116791492
8.0,5.0,53.0,358.0,2466.0,411.0,46.528301886792455,6.888268156424581,0.4469273743016759,3.018867924528302,26.666666666666668,0.1132075471698113,0.3417586329654681,9.701183673469384,-0.34597038747085046,2.8423913425389125
9.0,2.0,31.0,263.0,1728.0,576.0,55.74193548387097,6.570342205323194,2.0190114068441063,17.129032258064516,177.0,0.0967741935483871,1.6576482830385015,10.305781466113416,-0.34321738259784224,3.35671940798888
10.0,10.0,84.0,675.0,4456.0,405.09090909090907,53.04761904761905,6.601481481481481,0.4088888888888889,3.2857142857142856,25.09090909090909,0.1309523809523809,0.4302721088435374,9.672977099236636,-0.34724400835378155,2.5056754850088185
11.0,6.0,53.0,440.0,3102.0,443.1428571428572,58.528301886792455,7.05,0.3704545454545455,3.0754716981132075,23.285714285714285,0.1320754716981132,0.4061943752224991,9.883933933933928,-0.3375867360160611,2.8258433390508864
12.0,4.0,85.0,583.0,3968.0,793.6,46.68235294117647,6.806174957118353,0.2332761578044597,1.6,27.2,0.0588235294117647,0.0941176470588235,8.778812903225806,-0.34107826364951066,2.9041132748124974
,,,,,,,,,,,,,,,
