Tale Number,word_length_Hurst,word_length_Moran_linear,sentence_length_Hurst,sentence_length_Moran_linear,clause_length_Hurst,clause_length_Moran_linear,episode_length_Hurst,episode_length_Moran_linear,letter_count_Hurst,letter_count_Moran_linear
1,0.7017211447266384,-0.06242191522478476,0.256609885883271,-0.07012796214239965,0.618234126142469,0.06850264762738008,0.898038454970549,0.2834929735595074,0.6406472367397125,-0.03198618400993197
2,0.4027646039885991,0.07456230271233114,0.8581015765975736,0.08262827481391695,0.6950019570236949,0.039736090831205724,0.8069344384131298,0.3206741275677757,0.4535331105429015,-0.02010513629359011
3,0.44100585009093196,0.005276501316019805,0.6569965641898583,0.2132589014869148,0.7336455271298311,-0.1362027704619125,0.9211202241012783,0.10174476450380596,0.4475602386004342,-0.012164991314992747
4,0.5630879646660728,-0.0010564698777011377,0.5834222323435893,0.14174953822443714,0.9407345770372715,0.23604177601702203,1.0655121436917254,0.08963026276260351,0.44943043028258156,-0.029431353853276655
5,0.5504222658574591,0.0021220364776123038,0.4456510625945009,0.16922333120277955,0.6097309872731739,0.06846755997400097,0.4830334885623828,-0.038738240177089114,0.6337524958322341,-0.05994222082671704
