tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
25,22,32,232,1536,66.78260869565217,48.0,6.620689655172414,0.06896551724137931,0.5,0.6956521739130435,0.71875,0.359375,8.741089837997055
26,30,72,450,2804,90.45161290322581,38.94444444444444,6.231111111111111,0.03333333333333333,0.20833333333333334,0.4838709677419355,0.4305555555555556,0.08969907407407408,8.104547677261614
27,23,53,338,2716,113.16666666666667,51.24528301886792,8.035502958579881,1.6863905325443787,10.754716981132075,23.75,0.4528301886792453,4.870060519757921,13.459483763530386
28,25,35,164,1094,42.07692307692308,31.257142857142856,6.670731707317073,0.13414634146341464,0.6285714285714286,0.8461538461538461,0.7428571428571429,0.4669387755102041,12.274710743801652
29,35,59,304,2308,64.11111111111111,39.11864406779661,7.592105263157895,0.6447368421052632,3.3220338983050848,5.444444444444445,0.6101694915254238,2.027003734559035,10.589777347531463
30,16,31,142,1304,76.70588235294117,42.064516129032256,9.183098591549296,2.8380281690140845,13.0,23.705882352941178,0.5483870967741935,7.129032258064516,11.47483648881239
31,42,83,378,3008,69.95348837209302,36.24096385542169,7.957671957671957,0.9338624338624338,4.253012048192771,8.209302325581396,0.5180722891566265,2.2033676876179413,10.425339506172836
32,19,35,240,1418,70.9,40.51428571428571,5.908333333333333,0.0125,0.08571428571428572,0.15,0.5714285714285714,0.04897959183673469,9.33304212168487
33,19,29,154,1166,58.3,40.206896551724135,7.571428571428571,0.4155844155844156,2.206896551724138,3.2,0.6896551724137931,1.521997621878716,11.301297709923666
34,25,48,288,2152,82.76923076923077,44.833333333333336,7.472222222222222,9.0,54.0,99.6923076923077,0.5416666666666666,29.249999999999996,12.027727748691095
35,32,52,304,2154,65.27272727272727,41.42307692307692,7.0855263157894735,3.226973684210526,18.865384615384617,29.727272727272727,0.6346153846153846,11.972263313609467,12.828530901722392
