tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
1,9,129,1003,6886,688.6,53.37984496124031,6.865403788634097,0.4336989032901296,3.372093023255814,43.5,0.07751937984496124,0.26140255994231115,9.723504062168843
2,7,37,273,1988,248.5,53.729729729729726,7.282051282051282,1.5238095238095237,11.243243243243244,52.0,0.21621621621621623,2.430971512052593,10.136352509179925
3,5,68,473,3450,575.0,50.73529411764706,7.293868921775899,0.5095137420718816,3.5441176470588234,40.166666666666664,0.08823529411764706,0.31271626297577854,10.461449664429527
4,2,24,157,1136,378.6666666666667,47.333333333333336,7.235668789808917,1.4394904458598725,9.416666666666666,75.33333333333333,0.125,1.1770833333333333,10.790062111801241
5,8,67,606,4172,463.55555555555554,62.26865671641791,6.884488448844884,0.5198019801980198,4.701492537313433,35.0,0.13432835820895522,0.6315437736689686,9.99111614730878
6,19,85,655,4494,224.7,52.870588235294115,6.861068702290076,1.0885496183206107,8.388235294117647,35.65,0.23529411764705882,1.9737024221453288,9.377643894566969
7,4,74,332,2246,449.2,30.35135135135135,6.765060240963855,2.036144578313253,9.135135135135135,135.2,0.06756756756756757,0.6172388604821037,8.720865603644647
8,5,53,358,2466,411.0,46.528301886792455,6.888268156424581,0.44692737430167595,3.018867924528302,26.666666666666668,0.11320754716981132,0.34175863296546816,9.701183673469384
9,2,31,263,1728,576.0,55.74193548387097,6.570342205323194,2.0190114068441063,17.129032258064516,177.0,0.0967741935483871,1.6576482830385015,10.305781466113416
10,10,84,675,4456,405.09090909090907,53.04761904761905,6.601481481481481,0.4088888888888889,3.2857142857142856,25.09090909090909,0.13095238095238096,0.4302721088435374,9.672977099236636
11,6,53,440,3102,443.14285714285717,58.528301886792455,7.05,0.3704545454545455,3.0754716981132075,23.285714285714285,0.1320754716981132,0.4061943752224991,9.883933933933928
12,4,85,583,3968,793.6,46.68235294117647,6.806174957118353,0.2332761578044597,1.6,27.2,0.058823529411764705,0.09411764705882353,8.778812903225806
,,,,,,,,,,,,,
