tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I
9,1,"Convocó el Rey su Consejo, y los cortesanos declararon unánimemente que una pluma como aquella valía tanto como todo el reino.",23,6,148,0.07692307692307693,11.384615384615385
9,2,"- Si tan preciosa es esta pluma -dijo el Rey-, no me basta con ella; quiero tener el pájaro entero.",23,5,141,1.0,141.0
9,3,"El hijo mayor se puso en camino; se tenía por listo, y no dudaba que encontraría el pájaro de oro.",23,5,196,0.1,19.6
9,3,"Había andado un cierto trecho, cuando vio en la linde de un bosque una zorra y, descolgándose la escopeta, dispúsose a disparar contra ella.",28,6,268,0.1,26.8
9,3,"Pero la zorra lo detuvo, exclamando:
- No me mates, y, en cambio, te daré un buen consejo.",24,9,144,0.1,14.4
9,3,Sé que vas en busca del pájaro de oro y que esta noche llegarás a un pueblo donde hay dos posadas frente a frente.,25,5,157,0.1,15.700000000000001
9,3,"Una de ellas está profusamente iluminada, y en su interior hay gran jolgorio; pero guárdate de entrar en ella; ve a la otra, aunque sea poco atrayente su aspecto.",34,9,561,0.1,56.1
9,3,"""¡Cómo puede darme un consejo este necio animal!",10,1,45,0.1,4.5
9,3,""", pensó el príncipe, oprimiendo el gatillo; pero erró la puntería, y la zorra se adentró rápidamente en el bosque con el rabo tieso.",29,7,219,0.1,21.900000000000002
9,3,"Siguió el joven su camino, y al anochecer llegó al pueblo de las dos posadas, en una de las cuales todo era canto y baile, mientras la otra ofrecía un aspecto mísero y triste.",38,8,667,0.1,66.7
9,3,"""Tonto sería -díjose- si me hospedase en ese tabernucho destartalado en vez de hacerlo en esta hermosa fonda"".",21,2,146,0.1,14.600000000000001
9,3,"Así, entró en la posada alegre, y en ella se entregó al jolgorio olvidándose del pájaro, de su padre y de todas las buenas enseñanzas que había recibido.",32,7,256,0.1,25.6
9,4,"Transcurrido un tiempo sin que regresara el hijo mayor, púsose el segundo en camino, en busca del pájaro de oro.",23,4,253,0.25,63.25
9,4,"Como su hermano, también él topó con la zorra, la cual diole el mismo consejo, sin que tampoco él lo atendiera.",25,7,300,0.25,75.0
9,4,"Llegó a las dos posadas, y su hermano, que estaba asomado a la ventana de la alegre, lo llamó e invitó a entrar.",27,6,351,0.25,87.75
9,4,"No supo resistir el mozo, y, pasando al interior, entregóse a los placeres y diversiones.",19,6,139,0.25,34.75
9,5,"Al cabo de mucho tiempo, el hijo menor del Rey quiso salir, a su vez, a probar suerte; pero el padre se resistía.",28,6,286,1.0,286.0
9,6,- Es inútil -dijo-.,5,2,10,0.5,5.0
9,6,"Éste encontrará el pájaro de oro menos aún que sus hermanos; y si le ocurre una desgracia, no sabrá salir de apuros; es el menos despabilado de los tres.",33,8,281,0.5,140.5
9,7,"No obstante, como el joven no lo dejaba en paz, dio al fin su consentimiento.",18,4,101,1.0,101.0
9,8,"A la orilla del bosque encontróse también con la zorra, la cual le pidió que le perdonase la vida, y le dio su buen consejo.",28,6,378,0.5,189.0
9,8,"El joven, que era de buen corazón, dijo: - Nada temas, zorrita; no te haré ningún daño.",23,8,253,0.5,126.5
9,9,- No lo lamentarás -respondióle la zorra-.,8,2,18,0.5,9.0
9,9,"Y para que puedas avanzar más rápidamente, súbete en mi rabo.",13,4,78,0.5,39.0
9,10,"No bien se hubo montado en él, echó la zorra a correr a campo traviesa, con tal rapidez que los cabellos silbaban al viento.",27,4,303,0.2,60.6
9,10,"Al llegar al pueblo desmontó el muchacho y, siguiendo el buen consejo de la zorra, hospedóse, sin titubeos, en la posada humilde, donde pasó una noche tranquila.",33,8,528,0.2,105.60000000000001
9,10,"A la mañana siguiente, en cuanto salió al campo esperábalo ya la zorra, que le dijo:
- Ahora te diré lo que debes hacer.",28,7,378,0.2,75.60000000000001
9,10,"Sigue siempre en línea recta; al fin, llegarás a un palacio, delante del cual habrá un gran número de soldados tumbados; pero no te preocupes, pues estarán durmiendo y roncando; pasa por en medio de ellos, entra en el palacio y recorre todos los aposentos, hasta que llegues a uno más pequeño, en el que hay un pájaro de oro encerrado en una jaula de madera.",76,18,2256,0.2,451.20000000000005
9,10,"Al lado verás otra jaula de oro, bellísima pero vacía, pues sólo está como adorno: guárdate muy mucho de cambiar el pájaro de la jaula ordinaria a la lujosa, pues lo pasarías mal.",38,9,667,0.2,133.4
9,11,"Pronunciadas estas palabras, la zorra volvió a extender la cola, y el príncipe montó en ella.",19,4,171,0.1111111111111111,19.0
9,11,"Y otra vez empezó la carrera a campo traviesa, mientras los cabellos silbaban al viento.",17,4,108,0.1111111111111111,12.0
9,11,"Al bajar frente al palacio, lo encontró todo tal y como le predijera la zorra.",17,4,136,0.1111111111111111,15.11111111111111
9,11,"Entró el príncipe en el aposento donde se hallaba el pájaro de oro en su jaula de madera, al lado de la cual había otra dorada; y en el suelo vio las tres manzanas de su jardín.",40,6,780,0.1111111111111111,86.66666666666666
9,11,"Pensó el joven que era lástima que un ave tan bella hubiese de alojarse en una jaula tan fea, por lo que, abriendo la puerta, cogió el animal y lo pasó a la otra.",38,8,667,0.1111111111111111,74.1111111111111
9,11,"En aquel mismo momento el pájaro dejó oír un agudo grito; despertáronse los soldados y, prendiendo al muchacho, lo encerraron en un calabozo.",27,5,182,0.1111111111111111,20.22222222222222
9,11,"A la mañana siguiente lo llevaron ante un tribunal, y, como confesó su intento, fue condenado a muerte.",22,6,231,0.1111111111111111,25.666666666666664
9,11,"El Rey, empero, le ofreció perdonarle la vida a condición de que le trajese el caballo de oro, que era más veloz que el viento.",29,7,406,0.1111111111111111,45.11111111111111
9,11,"Si lo hacía, le daría además, en premio, el pájaro de oro.",16,5,120,0.1111111111111111,13.333333333333332
9,12,"Púsose el príncipe en camino, suspirando tristemente; pues, ¿dónde iba a encontrar el caballo de oro?",20,5,106,0.5,53.0
