tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I,Fractal Dimension (Letters),Fractal Dimension (Words),Fractal Dimension (Clauses),Fractal Dimension (Sentences),Fractal Dimension (Episodes)
1.0,8.0,39.0,241.0,1748.0,194.22222222222223,44.82051282051282,7.253112033195021,3.4024896265560165,21.025641025641026,91.11111111111111,0.2307692307692307,4.85207100591716,8.260108695652175,-0.350621555987215,2.850781998084902,0.6697100185090149,0.8181577749793805,0.7349074144690458,1.0202,1.0047,0.5809,0.8066,1.5386
2.0,7.0,56.0,353.0,2364.0,295.5,42.21428571428572,6.696883852691218,1.3456090651558077,8.482142857142858,59.375,0.1428571428571428,1.211734693877551,7.635417956656344,-0.3547902088684088,2.6516929718062863,0.5126919855175235,0.7045781385609193,0.5082474866048813,0.9877,1.3291,0.9198,1.1431,0.7802
3.0,9.0,58.0,455.0,3064.0,306.4,52.82758620689656,6.734065934065934,1.167032967032967,9.155172413793103,53.1,0.1724137931034483,1.5784780023781213,8.495862607338015,-0.3482922959405161,2.5940606009571527,0.4589466629852766,0.8106311607545368,0.5924936073370832,0.9893,1.3126,1.0426,1.2245,0.664
4.0,18.0,121.0,865.0,5816.0,306.10526315789474,48.06611570247934,6.723699421965318,0.8427745664739884,6.024793388429752,38.36842105263158,0.1570247933884297,0.9460419370261596,8.581445182724252,-0.3507098608933834,2.4647158217310605,0.72270121810404,0.464685403429335,0.6590751815416553,0.9837,1.1833,1.3093,0.736,0.837
5.0,18.0,155.0,987.0,6230.0,327.89473684210526,40.193548387096776,6.3120567375886525,0.6028368794326241,3.838709677419355,31.31578947368421,0.1225806451612903,0.4705515088449531,8.655993836671797,-0.3611190666254165,2.314116247175044,0.7993818895216431,0.6093324184172823,0.752714643816726,0.9798,1.0423,1.1308,1.3072,1.0879
6.0,6.0,82.0,521.0,3424.0,489.1428571428572,41.75609756097561,6.571976967370442,0.9289827255278312,5.902439024390244,69.14285714285714,0.0853658536585365,0.5038667459845331,7.803408450704225,-0.3517629416747794,2.6366873169691387,0.6809396139347631,0.4482376836986659,0.7580452012422016,0.9631,1.3516,0.9309,1.1682,0.0112
7.0,18.0,53.0,411.0,2984.0,157.05263157894737,56.301886792452834,7.260340632603406,0.7031630170316302,5.452830188679245,15.210526315789474,0.3584905660377358,1.9547881808472765,8.263397386625666,-0.3479995343914965,2.7170457424325125,0.6877414732656143,1.0111255450458498,0.6850128086260536,0.9801,1.0562,1.2551,0.8644,1.2716
8.0,4.0,55.0,377.0,2512.0,502.4,45.67272727272727,6.663129973474801,1.0769230769230769,7.381818181818182,81.2,0.0909090909090909,0.6710743801652893,7.293906399235912,-0.3477938558871216,2.855236717305683,0.9251755008021876,-0.2975739143548369,0.5997939394493028,0.9824,1.1516,1.2104,1.2236,1.6431
9.0,42.0,139.0,962.0,6618.0,153.90697674418604,47.6115107913669,6.879417879417879,0.5155925155925156,3.568345323741007,11.534883720930232,0.3093525179856115,1.1038766109414628,7.789353023909985,-0.3573955328608733,2.4990189018966,0.8239861990485852,0.6930299694831474,0.8374851156605706,0.9889,1.2823,1.0883,0.9515,1.079
10.0,8.0,66.0,462.0,3196.0,355.1111111111111,48.42424242424242,6.917748917748917,4.038961038961039,28.27272727272728,207.3333333333333,0.1363636363636363,3.855371900826446,7.382831050228315,-0.346084135464605,2.6872294372294374,0.4739092679144017,0.5137199571863976,0.5007998088426884,0.9783,1.5435,0.9311,0.9358,0.6217
11.0,5.0,68.0,420.0,2740.0,456.6666666666667,40.294117647058826,6.523809523809524,0.9666666666666668,5.970588235294118,67.66666666666667,0.088235294117647,0.5268166089965398,5.428017467248907,-0.3541354297076438,2.6929038281979456,0.662473668227859,0.6322866411037309,0.8608021849940805,0.974,1.1521,1.2701,0.9902,0.803
12.0,5.0,13.0,74.0,544.0,90.66666666666669,41.84615384615385,7.351351351351352,4.878378378378378,27.76923076923077,60.16666666666666,0.4615384615384615,12.81656804733728,6.852469635627532,-0.3628933574149791,3.1529452529452526,,,,0.9997,0.9442,0.86,1.2565,0.9722
13.0,48.0,119.0,683.0,4124.0,84.16326530612245,34.65546218487395,6.038067349926793,1.3367496339677891,7.6722689075630255,18.632653061224488,0.4117647058823529,3.15916955017301,7.322545668827338,-0.3895649601827316,2.2499521526521784,0.8969593467070066,0.6015444096551518,0.8420845479051173,0.9869,1.0882,1.0855,1.6037,0.9902
14.0,10.0,49.0,316.0,2096.0,190.54545454545453,42.775510204081634,6.632911392405063,0.430379746835443,2.7755102040816326,12.363636363636363,0.2244897959183673,0.6230737192836319,8.551532524807055,-0.3608034078727938,2.558585206234393,0.7346231981216047,0.7495591821480617,0.8132005028898495,0.9926,0.7699,1.1255,0.891,0.5518
15.0,5.0,67.0,456.0,3432.0,572.0,51.223880597014926,7.526315789473684,0.6798245614035088,4.626865671641791,51.66666666666666,0.0895522388059701,0.4143461795500111,9.064821066846726,-0.3321449079716883,3.0893536702452646,0.7254303094056578,0.7295905085806833,0.7998715986626272,0.9766,1.2836,0.7076,1.048,0.9896
,,,,,,,,,,,,,,,,,,,,,,,
