tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I,Fractal Dimension (Letters),Fractal Dimension (Words),Fractal Dimension (Clauses),Fractal Dimension (Sentences),Fractal Dimension (Episodes)
11.0,36.0,72.0,317.0,2392.0,64.64864864864865,33.22222222222222,7.545741324921136,4.214511041009464,18.55555555555556,36.108108108108105,0.5138888888888888,9.535493827160494,16.557292659675884,-0.3735750321601651,2.832121159013904,0.6210555473640472,0.6077118272354126,0.5679830970658112,0.9652,1.3055,0.8334,1.0408,0.8917
12.0,13.0,20.0,85.0,676.0,48.285714285714285,33.8,7.952941176470588,6.211764705882353,26.4,37.71428571428572,0.7,18.48,16.20190476190476,-0.3750818726080955,3.1666666666666665,0.4075136093366887,0.7614945472614483,0.511493365617753,0.9717,0.3635,1.0979,1.151,1.2839
13.0,12.0,32.0,175.0,1538.0,118.3076923076923,48.0625,8.788571428571428,1.5771428571428572,8.625,21.23076923076923,0.40625,3.50390625,18.14904899135446,-0.3397742928941913,3.370019841269842,0.555908610000785,0.7853187290762341,0.6762087450981257,0.9627,1.056,0.7014,1.0967,1.1789
14.0,23.0,40.0,177.0,1364.0,56.833333333333336,34.1,7.706214689265536,0.2033898305084746,0.9,1.5,0.6,0.54,16.579706362153335,-0.37373662015709,2.9557520674690902,0.5635485121792875,0.8164685681894341,0.4971537351605136,0.9424,0.9123,1.1602,1.0554,0.9642
15.0,13.0,30.0,128.0,1084.0,77.42857142857143,36.13333333333333,8.46875,2.2578125,9.633333333333333,20.642857142857142,0.4666666666666667,4.495555555555556,17.182370062370058,-0.3576963379302878,3.2737446581196576,0.7803357948534517,0.3453869663759227,0.5964375227488196,0.9454,0.8978,0.8454,1.0016,1.3785
16.0,10.0,20.0,99.0,824.0,74.9090909090909,41.2,8.323232323232324,0.1313131313131313,0.65,1.181818181818182,0.55,0.3575,17.955388739946383,-0.3561410923334547,3.3025252525252533,0.8833186299965338,0.6900863352088507,0.7170339494522361,0.9524,0.8891,0.7704,1.3105,1.3979
17.0,26.0,44.0,191.0,1600.0,59.25925925925926,36.36363636363637,8.37696335078534,4.560209424083769,19.795454545454547,32.25925925925926,0.6136363636363636,12.147210743801654,16.915363128491617,-0.3639110151649785,3.1810523682251435,0.6178928300609242,0.9175766665572762,0.658238595578269,0.9499,1.0201,1.29,0.4418,1.035
18.0,16.0,45.0,179.0,1324.0,77.88235294117646,29.42222222222222,7.396648044692737,2.8659217877094973,11.4,30.176470588235293,0.3777777777777777,4.306666666666667,15.07070707070707,-0.3753807594537941,2.829370991102835,0.6085283753786708,0.580135299643767,0.510954854845904,0.9297,0.6267,1.3302,1.1114,0.9805
19.0,13.0,18.0,90.0,830.0,59.285714285714285,46.11111111111112,9.22222222222222,1.011111111111111,5.055555555555555,6.5,0.7777777777777778,3.9320987654320985,21.46351706036745,-0.350128985342466,3.636467236467236,,,,0.9648,0.9903,1.0383,1.0312,1.1829
20.0,9.0,15.0,64.0,592.0,59.2,39.46666666666667,9.25,1.0,4.266666666666667,6.4,0.6666666666666666,2.844444444444444,15.299531772575254,-0.3539845977578704,3.726273148148148,,,,0.9776,1.089,1.2356,1.6053,1.3547
21.0,23.0,68.0,327.0,2634.0,109.75,38.73529411764706,8.055045871559633,0.6452599388379205,3.1029411764705883,8.791666666666666,0.3529411764705882,1.0951557093425606,18.1722735042735,-0.353618313614939,2.9887191680288656,0.6114477348448615,0.6594059840030518,0.5207236057373313,0.958,1.1951,1.1629,1.0306,1.2399
22.0,16.0,31.0,142.0,1278.0,75.17647058823529,41.2258064516129,9.0,0.3169014084507042,1.4516129032258065,2.647058823529412,0.5483870967741935,0.7960457856399583,20.22971631205674,-0.3499060321058076,3.4430656519763745,0.8454681850373834,1.0069684563566947,0.65192661000417,0.9593,1.0598,1.3333,1.1589,1.1195
23.0,3.0,3.0,9.0,78.0,19.5,26.0,8.666666666666666,25.77777777777778,77.33333333333333,58.0,1.3333333333333333,103.1111111111111,18.508837209302325,-0.4052614350067833,4.407407407407407,,,,1.0484,1.0678,,,3.2867
24.0,9.0,10.0,48.0,388.0,38.8,38.8,8.083333333333334,10.541666666666666,50.6,50.6,1.0,50.6,20.340529100529107,-0.3754316155036077,3.3966049382716057,,,,0.9803,0.8365,1.059,1.1793,0.9525
25.0,16.0,35.0,153.0,1164.0,68.47058823529412,33.25714285714286,7.607843137254902,0.0849673202614379,0.3714285714285714,0.7647058823529411,0.4857142857142857,0.1804081632653061,18.67267822736031,-0.3716180198741756,2.9326019296607533,0.5658008985764299,0.8315806010209479,0.8392870418225954,0.9368,1.0998,0.8651,1.3466,1.1397
26.0,16.0,29.0,207.0,1526.0,89.76470588235294,52.62068965517241,7.371980676328502,0.391304347826087,2.793103448275862,4.764705882352941,0.5862068965517241,1.637336504161712,14.307866473149488,-0.3571468337127601,2.8530109945027484,0.6285758181390744,0.8268907682951027,0.6157875628944329,0.9756,0.8272,1.2816,1.5876,0.9786
27.0,4.0,10.0,60.0,490.0,98.0,49.0,8.166666666666666,11.1,66.6,133.2,0.5,33.3,16.31411255411255,-0.348344289332176,3.625,,,,0.9346,1.1295,1.1223,1.4297,1.9268
,,,,,,,,,,,,,,,,,,,,,,,
