tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I,Fractal Dimension (Letters),Fractal Dimension (Words),Fractal Dimension (Clauses),Fractal Dimension (Sentences),Fractal Dimension (Episodes)
1.0,6.0,61.0,411.0,2650.0,378.57142857142856,43.44262295081968,6.447688564476886,1.2068126520681266,8.131147540983607,70.85714285714286,0.1147540983606557,0.9330825047030368,8.741486988847583,-0.355277868980996,2.5951586383559584,0.657011674623426,0.3470373705092296,0.4428115562684351,1.0227,1.16,1.3517,1.0279,-0.0501
2.0,18.0,103.0,671.0,4652.0,244.8421052631579,45.16504854368932,6.9329359165424735,1.0625931445603576,6.922330097087379,37.526315789473685,0.1844660194174757,1.2769346781034971,9.114815189873418,-0.3518108614290072,2.552022425967994,0.3959362908553172,0.7001132634309672,0.5986654414024966,1.0069,1.2129,1.0316,1.0622,1.1061
3.0,3.0,53.0,359.0,2568.0,642.0,48.45283018867924,7.153203342618385,1.6852367688022285,11.41509433962264,151.25,0.0754716981132075,0.8615165539337842,8.690398550724634,-0.337136740193216,3.2535694889718125,0.6572904049942959,0.7251839153825788,0.6743059217417523,0.9822,1.1643,1.0147,1.0761,0.8554
4.0,11.0,45.0,317.0,2292.0,191.0,50.93333333333333,7.230283911671925,0.7097791798107256,5.0,18.75,0.2666666666666666,1.3333333333333333,9.917544554455445,-0.3480049292022715,2.765401650575152,0.8379682119599081,1.1548178745862847,0.8967972190810916,0.9942,0.9502,0.9678,0.8714,0.8851
5.0,9.0,44.0,279.0,2030.0,203.0,46.13636363636363,7.275985663082437,0.7526881720430108,4.7727272727272725,21.0,0.2272727272727272,1.0847107438016528,9.85426953567384,-0.3490228602098681,2.8231357783329103,0.6463901575705828,0.7772395103255666,0.712192269527889,0.998,1.0612,1.1856,1.1042,0.4363
6.0,7.0,41.0,316.0,2194.0,274.25,53.51219512195122,6.943037974683544,0.5411392405063291,4.170731707317073,21.375,0.1951219512195122,0.8138013087447948,7.389581993569127,-0.3462284282875825,2.7532564430526763,0.3055419103418513,0.7263846377938601,0.5320776857687719,0.9875,1.0607,0.7939,0.9999,1.2511
7.0,7.0,50.0,319.0,2138.0,267.25,42.76,6.702194357366771,1.2163009404388714,7.76,48.5,0.16,1.2416,7.871884700665188,-0.3555328918216137,2.65879683534856,0.3111361964438057,0.8370724479826083,0.6377032649266993,1.0028,1.2771,1.1453,1.1111,0.8413
8.0,8.0,61.0,440.0,2910.0,323.3333333333333,47.704918032786885,6.613636363636363,2.497727272727273,18.016393442622952,122.11111111111111,0.1475409836065573,2.658156409567321,8.163812654067378,-0.3519671311423508,2.57550608544461,0.20920140581014,0.6379906208734738,0.7732319586263166,0.9866,1.3639,1.0814,0.9904,0.3953
9.0,18.0,107.0,739.0,4922.0,259.05263157894734,46.0,6.660351826792963,2.009472259810555,13.878504672897195,78.15789473684211,0.1775700934579439,2.4644073718228667,9.331182592242197,-0.3546758771950071,2.4509105744293485,0.5316816238308671,0.6053905949778801,0.6213829721556828,1.0045,1.456,0.6666,0.8098,0.9406
10.0,6.0,46.0,267.0,2008.0,286.85714285714283,43.65217391304348,7.520599250936329,2.49438202247191,14.478260869565217,95.14285714285714,0.1521739130434782,2.2032136105860114,8.808335220838053,-0.3431881836809962,3.032830338887985,0.4512361634294464,0.8123522427263634,0.5703152098602023,0.9603,1.3306,1.1916,1.1733,1.1585
