tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
1,5,"The second day the queen sent to inquire of all the neighbours what the servants were called, and told the little man all the most unusual and singular names, saying: ""Perhaps you are called Roast-ribs, or Sheepshanks, or Spindleshanks?""",808,0.2,161.60000000000002
1,5,"But he answered nothing but: ""That is not my name.""",69,0.2,13.8
1,6,"The third day the messenger came back again, and said: ""I have not been able to find one single new name; but as I passed through the woods I came to a high hill, and near it was a little house, and before the house burned a fire, and round the fire danced a comical little man, and he hopped on one leg and cried:""Today do I bake,tomorrow I brew,The day after that the queen's child comes in;And oh!",4293,0.3333333333333333,1431.0
1,6,"I am glad that nobody knewThat the name I am called is Rumpelstiltskin!""",92,0.3333333333333333,30.666666666666664
1,7,"You cannot think how pleased the queen was to hear that name, and soon afterwards, when the little man walked in and said: ""Now, Mrs. Queen, what is my name?""",636,0.09090909090909091,57.81818181818182
1,7,"she said at first ""Are you called Jack?""",46,0.09090909090909091,4.181818181818182
1,7,"- ""No,"" answered he.",18,0.09090909090909091,1.6363636363636365
1,7,"""Are you called Harry?""",16,0.09090909090909091,1.4545454545454546
1,7,she asked again.,4,0.09090909090909091,0.36363636363636365
1,7,"""No,"" answered he.",13,0.09090909090909091,1.1818181818181819
1,7,"And then she said"": ""Then perhaps your name is Rumpelstiltskin?",61,0.09090909090909091,5.545454545454546
1,7,"""""The devil told you that!",16,0.09090909090909091,1.4545454545454546
1,7,"the devil told you that!""",13,0.09090909090909091,1.1818181818181819
1,7,"cried the little man, and in his anger he stamped with his right foot so hard that it went into the ground above his knee; then he seized his left foot with both his hands in such a fury that he split in two, and there was an end of him.",1485,0.09090909090909091,135.0
2,1,"There once lived a man and his wife, who had long wished for a child, but in vain.",174,0.3333333333333333,58.0
2,1,"Now there was at the back of their house a little window which overlooked a beautiful garden full of the finest vegetables and flowers; but there was a high wall all round it, and no one ventured into it, for it belonged to a witch of great might, and of whom all the world was afraid.",1714,0.3333333333333333,571.3333333333333
2,2,"One day that the wife was standing at the window, and looking into the garden, she saw a bed filled with the finest rampion; and it looked so fresh and green that she began to wish for some; and at length she longed for it greatly.",1050,0.07142857142857142,75.0
2,2,"This went on for days, and as she knew she could not get the rampion, she pined away, and grew pale and miserable.",326,0.07142857142857142,23.285714285714285
2,2,"Then the man was uneasy, and asked, ""What is the matter, dear wife?",111,0.07142857142857142,7.928571428571428
2,2,"""""Oh,"" answered she, ""I shall die unless I can have some of that rampion to eat that grows in the garden at the back of our house.""",450,0.07142857142857142,32.14285714285714
2,2,"The man, who loved her very much, thought to himself, ""Rather than lose my wife I will get some rampion, cost what it will.""",361,0.07142857142857142,25.785714285714285
2,2,"So in the twilight he climbed over the wall into the witch's garden, plucked hastily a handful of rampion and brought it to his wife.",268,0.07142857142857142,19.142857142857142
2,2,"She made a salad of it at once, and ate of it to her heart's content.",154,0.07142857142857142,11.0
2,2,"But she liked it so much, and it tasted so good, that the next day she longed for it thrice as much as she had done before; if she was to have any rest the man must climb over the wall once more.",993,0.07142857142857142,70.92857142857143
2,2,"So he went in the twilight again; and as he was climbing back, he saw, all at once, the witch standing before him, and was terribly frightened, as she cried, with angry eyes, ""How dare you climb over into my garden like a thief, and steal my rampion!",1599,0.07142857142857142,114.21428571428571
2,2,it shall be the worse for you!,18,0.07142857142857142,1.2857142857142856
2,2,"""""Oh,"" answered he, ""be merciful rather than just, I have only done it through necessity; for my wife saw your rampion out of the window, and became possessed with so great a longing that she would have died if she could not have had some to eat.""",1393,0.07142857142857142,99.5
2,2,"Then the witch said,""If it is all as you say you may have as much rampion as you like, on one condition - the child that will come into the world must be given to me.",709,0.07142857142857142,50.64285714285714
2,2,"It shall go well with the child, and I will care for it like a mother.""",139,0.07142857142857142,9.928571428571429
2,3,"In his distress of mind the man promised everything; and when the time came when the child was born the witch appeared, and, giving the child the name of Rapunzel (which is the same as rampion), she took it away with her.",889,0.5,444.5
2,4,Rapunzel was the most beautiful child in the world.,37,0.25,9.25
2,4,"When she was twelve years old the witch shut her up in a tower in the midst of a wood, and it had neither steps nor door, only a small window above.",531,0.25,132.75
2,4,"When the witch wished to be let in, she would stand below and would cry,""Rapunzel, Rapunzel!Let down your hair!""",306,0.25,76.5
2,5,Rapunzel had beautiful long hair that shone like gold.,37,0.25,9.25
2,5,When she.,3,0.25,0.75
2,5,"heard the voice of the witch she would undo the fastening of the upper window, unbind the plaits of her hair, and let it down twenty ells below, and the witch would climb up by it.",532,0.25,133.0
2,6,"After they had lived thus a few years it happened that as the King's son was riding through the wood, he came to the tower; and as he drew near he heard a voice singing so sweetly that he stood still and listened.",993,0.16666666666666666,165.5
2,6,It was Rapunzel in her loneliness trying to pass away the time with sweet songs.,106,0.16666666666666666,17.666666666666664
2,6,"The King's son wished to go in to her, and sought to find a door in the tower, but there was none.",241,0.16666666666666666,40.166666666666664
2,6,"So he rode home, but the song had entered into his heart, and every day he went into the wood and listened to it.",303,0.16666666666666666,50.5
2,6,"Once, as he was standing there under a tree, he saw the witch come up, and listened while she called out,""O Rapunzel, Rapunzel!Let down your hair.""",538,0.16666666666666666,89.66666666666666
2,7,"Then he saw how Rapunzel let down her long tresses, and how the witch climbed up by it and went in to her, and he said to himself, ""Since that is the ladder I will climb it, and seek my fortune.""",1038,0.3333333333333333,346.0
2,7,"And the next day, as soon as it began to grow dusk, he went to the tower and cried,""O Rapunzel, Rapunzel!Let down your hair.""",345,0.3333333333333333,115.0
2,8,"And she let down her hair, and the King's son climbed up by it.",108,0.25,27.0
2,8,"Rapunzel was greatly terrified when she saw that a man had come in to her, for she had never seen one before; but the King's son began speaking so kindly to her, and told how her singing had entered into his heart, so that he could have no peace until he had seen her herself.",1771,0.25,442.75
2,8,"Then Rapunzel forgot her terror, and when he asked her to take him for her husband, and she saw that he was young and beautiful, she thought to herself, ""I certainly like him much better than old mother Gothel,"" and she put her hand into his hand.",1381,0.25,345.25
2,9,"She said: ""I would willingly go with thee, but I do not know how I shall get out.",211,0.25,52.75
2,9,"When thou comest, bring each time a silken rope, and I will make a ladder, and when it is quite ready I will get down by it out of the tower, and thou shalt take me away on thy horse.""",871,0.25,217.75
2,9,"They agreed that he should come to her every evening, as the old woman came in the day-time.",172,0.25,43.0
2,10,"So the witch knew nothing of all this until once Rapunzel said to her unwittingly, ""Mother Gothel, how is it that you climb up here so slowly, and the King's son is with me in a moment?",786,0.16666666666666666,131.0
2,10,"""""O wicked child,"" cried the witch, ""what is this I hear!",111,0.16666666666666666,18.5
2,10,"I thought I had hidden thee from all the world, and thou hast betrayed me!""",137,0.16666666666666666,22.833333333333332
2,10,"In her anger she seized Rapunzel by her beautiful hair, struck her several times with her left hand, and then grasping a pair of shears in her right - snip, snap - the beautiful locks lay on the ground.",751,0.16666666666666666,125.16666666666666
2,10,"And she was so hard-hearted that she took Rapunzel and put her in a waste and desert place, where she lived in great woe and misery.The same day on which she took Rapunzel away she went back to the tower in the evening and made fast the severed locks of hair to the window-hasp, and the King's son came and cried,""Rapunzel, Rapunzel!Let down your hair.""",2704,0.16666666666666666,450.66666666666663
2,11,"Then she let the hair down, and the King's son climbed up, but instead of his dearest Rapunzel he found the witch looking at him with wicked glittering eyes.""Aha!""",564,0.16666666666666666,94.0
2,11,"cried she, mocking him, ""you came for your darling, but the sweet bird sits no longer in the nest, and sings no more; the cat has got her, and will scratch out your eyes as well!",946,0.16666666666666666,157.66666666666666
2,11,"Rapunzel is lost to you; you will see her no more.""",79,0.16666666666666666,13.166666666666666
2,11,"The King's son was beside himself with grief, and in his agony he sprang from the tower: he escaped with life, but the thorns on which he fell put out his eyes.",538,0.16666666666666666,89.66666666666666
2,11,"Then he wandered blind through the wood, eating nothing but roots and berries, and doing nothing but lament and weep for the loss of his dearest wife.",381,0.16666666666666666,63.5
2,12,"So he wandered several years in misery until at last he came to the desert place where Rapunzel lived with her twin-children that she had borne, a boy and a girl.",468,0.2,93.60000000000001
2,12,"At first he heard a voice that he thought he knew, and when he reached the place from which it seemed to come Rapunzel knew him, and fell on his neck and wept.",534,0.2,106.80000000000001
2,12,"And when her tears touched his eyes they became clear again, and he could see with them as well as ever.",181,0.2,36.2
2,12,"Then he took her to his kingdom, where he was received with great joy, and there they lived long and happily.",234,0.2,46.800000000000004
3,1,Once upon a time there was a sweet little girl.,30,0.09090909090909091,2.7272727272727275
3,1,"Everyone who saw her liked her, but most of all her grandmother, who did not know what to give the child next.",256,0.09090909090909091,23.272727272727273
3,1,Once she gave her a little cap made of red velvet.,48,0.09090909090909091,4.363636363636363
3,1,"Because it suited her so well, and she wanted to wear it all the time, she came to be known as Little Red Riding Hood.",328,0.09090909090909091,29.81818181818182
3,1,"One day her mother said to her: ""Come Little Red Riding Hood.",65,0.09090909090909091,5.909090909090909
3,1,Here is a piece of cake and a bottle of wine.,56,0.09090909090909091,5.090909090909091
3,1,Take them to your grandmother.,15,0.09090909090909091,1.3636363636363638
3,1,"She is sick and weak, and they will do her well.",67,0.09090909090909091,6.090909090909091
3,1,Mind your manners and give her my greetings.,20,0.09090909090909091,1.8181818181818183
3,1,"Behave yourself on the way, and do not leave the path, or you might fall down and break the glass, and then there will be nothing for your sick grandmother.""",406,0.09090909090909091,36.909090909090914
3,2,Little Red Riding Hood promised to obey her mother.,25,0.043478260869565216,1.0869565217391304
3,2,"The grandmother lived out in the woods, a half hour from the village.",81,0.043478260869565216,3.5217391304347827
3,2,When Little Red Riding Hood entered the woods a wolf came up to her.,60,0.043478260869565216,2.608695652173913
3,2,"She did not know what a wicked animal he was, and was not afraid of him.",137,0.043478260869565216,5.956521739130435
3,2,"""Good day to you, Little Red Riding Hood.""",66,0.043478260869565216,2.869565217391304
3,2,"- ""Thank you, wolf.""",28,0.043478260869565216,1.2173913043478262
3,2,"- ""Where are you going so early, Little Red Riding Hood?""",72,0.043478260869565216,3.1304347826086953
3,2,"- ""To grandmother's.""",21,0.043478260869565216,0.9130434782608695
3,2,"- ""And what are you carrying under your apron?""",38,0.043478260869565216,1.6521739130434783
3,2,"- ""Grandmother is sick and weak, and I am taking her some cake and wine.",111,0.043478260869565216,4.826086956521739
3,2,"We baked yesterday, and they should give her strength.""",56,0.043478260869565216,2.4347826086956523
3,2,"- ""Little Red Riding Hood, just where does your grandmother live?""",60,0.043478260869565216,2.608695652173913
3,2,"- ""Her house is a good quarter hour from here in the woods, under the three large oak trees.",163,0.043478260869565216,7.08695652173913
3,2,There's a hedge of hazel bushes there.,29,0.043478260869565216,1.2608695652173914
3,2,"You must know the place,"" said Little Red Riding Hood.",58,0.043478260869565216,2.5217391304347827
3,2,"The wolf thought to himself: ""Now there is a tasty bite for me.",94,0.043478260869565216,4.08695652173913
3,2,"Just how are you going to catch her?""",31,0.043478260869565216,1.3478260869565217
3,2,"Then he said: ""Listen, Little Red Riding Hood, haven't you seen the beautiful flowers that are blossoming in the woods?",279,0.043478260869565216,12.130434782608695
3,2,Why don't you go and take a look?,37,0.043478260869565216,1.608695652173913
3,2,And I don't believe you can hear how beautifully the birds are singing.,81,0.043478260869565216,3.5217391304347827
3,2,You are walking along as though you were on your way to school in the village.,121,0.043478260869565216,5.260869565217392
3,2,"It is very beautiful in the woods.""",29,0.043478260869565216,1.2608695652173914
3,3,Little Red Riding Hood opened her eyes and saw the sunlight breaking through the trees and how the ground was covered with beautiful flowers.,220,0.058823529411764705,12.941176470588236
3,3,"She thought: ""If a take a bouquet to grandmother, she will be very pleased.",137,0.058823529411764705,8.058823529411764
3,3,"Anyway, it is still early, and I'll be home on time.""",84,0.058823529411764705,4.9411764705882355
3,3,And she ran off into the woods looking for flowers.,39,0.058823529411764705,2.2941176470588234
3,3,"Each time she picked one she thought that she could see an even more beautiful one a little way off, and she ran after it, going further and further into the woods.",502,0.058823529411764705,29.52941176470588
3,3,But the wolf ran straight to the grandmother's house and knocked on the door.,84,0.058823529411764705,4.9411764705882355
3,3,"""Who's there?""",9,0.058823529411764705,0.5294117647058824
3,3,"- ""Little Red Riding Hood.",21,0.058823529411764705,1.2352941176470589
3,3,I'm bringing you some cake and wine.,29,0.058823529411764705,1.7058823529411764
3,3,"Open the door for me.""",21,0.058823529411764705,1.2352941176470589
3,3,"- ""Just press the latch,"" called out the grandmother.",51,0.058823529411764705,3.0
3,3,"""I'm too weak to get up.""",31,0.058823529411764705,1.8235294117647058
3,3,"The wolf pressed the latch, and the door opened.",39,0.058823529411764705,2.2941176470588234
3,3,"He stepped inside, went straight to the grandmother's bed, and ate her up.",121,0.058823529411764705,7.117647058823529
3,3,"Then he took her clothes, put them on, and put her cap on his head.",123,0.058823529411764705,7.235294117647059
3,3,He got into her bed and pulled the curtains shut.,46,0.058823529411764705,2.7058823529411766
3,4,"Little Red Riding Hood had run after flowers, and did not continue on her way to grandmother's until she had gathered all that she could carry.",310,0.0625,19.375
3,4,"When she arrived, she found, to her surprise, that the door was open.",108,0.0625,6.75
3,4,"She walked into the parlor, and everything looked so strange that she thought: ""Oh, my God, why am I so afraid?",326,0.0625,20.375
3,4,"I usually like it at grandmother's.""",36,0.0625,2.25
3,4,Then she went to the bed and pulled back the curtains.,48,0.0625,3.0
3,4,Grandmother was lying there with her cap pulled down over her face and looking very strange.,121,0.0625,7.5625
3,4,"""Oh, grandmother, what big ears you have!""",48,0.0625,3.0
3,4,"- ""All the better to hear you with.""",31,0.0625,1.9375
3,4,"- ""Oh, grandmother, what big eyes you have!""",58,0.0625,3.625
3,4,"- ""All the better to see you with.""",31,0.0625,1.9375
3,4,"- ""Oh, grandmother, what big hands you have!""",58,0.0625,3.625
3,4,"- ""All the better to grab you with!""",31,0.0625,1.9375
3,4,"- ""Oh, grandmother, what a horribly big mouth you have!""",81,0.0625,5.0625
3,4,"- ""All the better to eat you with!""",31,0.0625,1.9375
3,4,"And with that he jumped out of bed, jumped on top of poor Little Red Riding Hood, and ate her up.",200,0.0625,12.5
3,5,"As soon as the wolf had finished this tasty bite, he climbed back into bed, fell asleep, and began to snore very loudly.",246,0.07142857142857142,17.57142857142857
3,5,A huntsman was just passing by.,13,0.07142857142857142,0.9285714285714285
3,5,"He thought it strange that the old woman was snoring so loudly, so he decided to take a look.",191,0.07142857142857142,13.642857142857142
3,5,"He stepped inside, and in the bed there lay the wolf that he had been hunting for such a long time.",232,0.07142857142857142,16.57142857142857
3,5,"""He has eaten the grandmother, but perhaps she still can be saved.",81,0.07142857142857142,5.785714285714286
3,5,"I won't shoot him,"" thought the huntsman.",34,0.07142857142857142,2.4285714285714284
3,5,So he took a pair of scissors and cut open his belly.,58,0.07142857142857142,4.142857142857142
3,5,He had cut only a few strokes when he saw the red cap shining through.,106,0.07142857142857142,7.571428571428571
3,5,"He cut a little more, and the girl jumped out and cried: ""Oh, I was so frightened!",211,0.07142857142857142,15.071428571428571
3,5,"It was so dark inside the wolf's body!""",46,0.07142857142857142,3.2857142857142856
3,5,And then the grandmother came out alive as well.,25,0.07142857142857142,1.7857142857142856
3,5,Then Little Red Riding Hood fetched some large heavy stones.,30,0.07142857142857142,2.142857142857143
3,5,"They filled the wolf's body with them, and when he woke up and tried to run away, the stones were so heavy that he fell down dead.",436,0.07142857142857142,31.142857142857142
3,6,The three of them were happy.,13,0.2,2.6
3,6,The huntsman took the wolf's pelt.,18,0.2,3.6
3,6,The grandmother ate the cake and drank the wine that Little Red Riding Hood had brought.,108,0.2,21.6
3,6,"And Little Red Riding Hood thought to herself: ""As long as I live, I will never leave the path and run off into the woods by myself if mother tells me not to.""",543,0.2,108.60000000000001
3,7,"They also tell how Little Red Riding Hood was taking some baked things to her grandmother another time, when another wolf spoke to her and wanted her to leave the path.",468,0.045454545454545456,21.272727272727273
3,7,But Little Red Riding Hood took care and went straight to grandmother's.,51,0.045454545454545456,2.3181818181818183
3,7,"She told her that she had seen the wolf, and that he had wished her a good day, but had stared at her in a wicked manner.",407,0.045454545454545456,18.5
3,7,"""If we hadn't been on a public road, he would have eaten me up,"" she said.",177,0.045454545454545456,8.045454545454545
3,7,"""Come,"" said the grandmother.",16,0.045454545454545456,0.7272727272727273
3,7,"""Let's lock the door, so he can't get in.""",92,0.045454545454545456,4.181818181818182
3,7,"Soon afterward the wolf knocked on the door and called out: ""Open up, grandmother.",101,0.045454545454545456,4.590909090909091
3,7,"It's Little Red Riding Hood, and I'm bringing you some baked things.""",121,0.045454545454545456,5.5
3,7,"They remained silent, and did not open the door.",46,0.045454545454545456,2.090909090909091
3,7,"The wicked one walked around the house several times, and finally jumped onto the roof.",88,0.045454545454545456,4.0
3,7,"He wanted to wait until Little Red Riding Hood went home that evening, then follow her and eat her up in the darkness.",277,0.045454545454545456,12.590909090909092
3,7,But the grandmother saw what he was up to.,27,0.045454545454545456,1.2272727272727273
3,7,There was a large stone trough in front of the house.,56,0.045454545454545456,2.5454545454545454
3,7,"""Fetch a bucket, Little Red Riding Hood,"" she said.",79,0.045454545454545456,3.590909090909091
3,7,"""Yesterday I cooked some sausage.",12,0.045454545454545456,0.5454545454545454
3,7,"Carry the water that I boiled them with to the trough.""",43,0.045454545454545456,1.9545454545454546
3,7,"Little Red Riding Hood carried water until the large, large trough was clear full.",76,0.045454545454545456,3.4545454545454546
3,7,The smell of sausage arose into the wolf's nose.,31,0.045454545454545456,1.4090909090909092
3,7,"He sniffed and looked down, stretching his neck so long that he could no longer hold himself, and he began to slide.",277,0.045454545454545456,12.590909090909092
3,7,"He slid off the roof, fell into the trough, and drowned.",79,0.045454545454545456,3.590909090909091
3,7,And Little Red Riding Hood returned home happily and safely.,30,0.045454545454545456,1.3636363636363638
4,1,"There was once a rich man whose wife lay sick, and when she felt her end drawing near she called to her only daughter to come near her bed, and said, ""Dear child, be pious and good, and God will always take care of you, and I will look down upon you from heaven, and will be with you.""",2279,0.2,455.8
4,1,And then she closed her eyes and expired.,21,0.2,4.2
4,1,"The maiden went every day to her mother's grave and wept, and was always pious and good.",156,0.2,31.200000000000003
4,1,"When the winter came the snow covered the grave with a white covering, and when the sun came in the early spring and melted it away, the man took to himself another wife.",534,0.2,106.80000000000001
4,2,"The new wife brought two daughters home with her, and they were beautiful and fair in appearance, but at heart were, black and ugly.",306,0.07692307692307693,23.53846153846154
4,2,And then began very evil times for the poor step-daughter.,39,0.07692307692307693,3.0
4,2,"""Is the stupid creature to sit in the same room with us?""",92,0.07692307692307693,7.0769230769230775
4,2,"said they; ""those who eat food must earn it.",66,0.07692307692307693,5.0769230769230775
4,2,"Out upon her for a kitchen-maid!""",28,0.07692307692307693,2.153846153846154
4,2,"They took away her pretty dresses, and put on her an old grey kirtle, and gave her wooden shoes to wear.",254,0.07692307692307693,19.53846153846154
4,2,"""Just look now at the proud princess, how she is decked out!""",76,0.07692307692307693,5.846153846153847
4,2,"cried they laughing, and then they sent her into the kitchen.",78,0.07692307692307693,6.0
4,2,"There she was obliged to do heavy work from morning to night, get up early in the morning, draw water, make the fires, cook, and wash.",438,0.07692307692307693,33.69230769230769
4,2,"Besides that, the sisters did their utmost to torment her, mocking her, and strewing peas and lentils among the ashes, and setting her to pick them up.",366,0.07692307692307693,28.153846153846157
4,2,"In the evenings, when she was quite tired out with her hard day's work, she had no bed to lie on, but was obliged to rest on the hearth among the cinders.",486,0.07692307692307693,37.38461538461539
4,2,"And as she always looked dusty and dirty, they named her Cinderella.",55,0.07692307692307693,4.230769230769231
